id,whentime,sweeptypeid,fromnumber,tonumber,amount,transactionstatus
28533,2015-07-11 19:19:51,1,5212345678900085,6571234567891003,633.56,1
28534,2015-07-11 19:19:51,1,5212345678900086,6571234567891003,153.22,1
28535,2015-07-11 19:19:51,1,5212345678900087,6571234567891003,575.36,1
28536,2015-07-11 19:19:51,1,5212345678900088,6571234567891003,288.78,1
28537,2015-07-11 19:19:51,1,5212345678900089,6571234567891003,419.12,1
28538,2015-07-11 19:19:51,1,5212345678900090,6571234567891003,509.06,1
28539,2015-07-11 19:19:51,1,5212345678900091,6571234567891003,464.32,1
28540,2015-07-11 19:19:51,1,5212345678900092,6571234567891003,186.02,1
28541,2015-07-11 19:19:51,1,5212345678900093,6571234567891003,244.54,1
28542,2015-07-11 19:19:51,1,5212345678900094,6571234567891003,337.8,1
28543,2015-07-11 19:19:51,1,5212345678900095,6571234567891003,422.92,1
28544,2015-07-11 19:19:51,1,5212345678900096,6571234567891003,652.44,1
28545,2015-07-11 19:19:51,1,5212345678900097,6571234567891003,434.2,1
28546,2015-07-11 19:19:51,1,5212345678900098,6571234567891003,637.34,1
28547,2015-07-11 19:19:51,1,5212345678900099,6571234567891003,296.04,1
28548,2015-07-11 19:19:51,1,5212345678900100,6571234567891003,205.64,1
28549,2015-07-11 19:19:51,1,5212345678900066,6571234567891006,17.0,0
28550,2015-07-11 19:19:51,1,5212345678900063,6571234567891006,13.0,0
28551,2015-07-11 19:19:51,1,5212345678900039,6571234567891006,17.0,0
28552,2015-07-11 19:19:51,1,5212345678900023,6571234567891006,10.0,0
28553,2015-07-11 19:19:51,1,5212345678900050,6571234567891006,20.0,0
28554,2015-07-11 19:19:51,1,5212345678900059,6571234567891006,18.0,0
28555,2015-07-11 19:19:51,1,5212345678900077,6571234567891006,3.0,0
28556,2015-07-11 19:19:51,1,5212345678900030,6571234567891006,1.0,0
28557,2015-07-11 19:19:51,1,5212345678900055,6571234567891006,16.0,0
28558,2015-07-11 19:19:51,1,5212345678900007,6571234567891006,9.0,0
28559,2015-07-11 19:19:51,1,5212345678900095,6571234567891006,11.0,0
28560,2015-07-11 19:19:51,1,5212345678900006,6571234567891006,19.0,0
28561,2015-07-11 19:19:51,1,5212345678900056,6571234567891006,1.0,0
28562,2015-07-11 19:19:51,1,5212345678900050,6571234567891006,9.0,0
28563,2015-07-11 19:19:51,1,5212345678900011,6571234567891001,2978.13536179,0
28564,2015-07-11 19:19:51,1,5212345678900021,6571234567891006,14.0,0
28565,2015-07-11 19:19:51,1,5212345678900050,6571234567891006,14.0,0
28566,2015-07-11 19:19:51,1,5212345678900030,6571234567891006,15.0,0
28567,2015-07-11 19:19:51,1,5212345678900054,6571234567891006,16.0,0
28568,2015-07-12 19:29:51,1,5212345678900001,6571234567891004,657.7,1
28569,2015-07-12 19:29:51,1,5212345678900002,6571234567891004,938.1,1
28570,2015-07-12 19:29:51,1,5212345678900003,6571234567891004,499.6,1
28571,2015-07-12 19:29:51,1,5212345678900004,6571234567891004,2279.7,1
28572,2015-07-12 19:29:51,1,5212345678900005,6571234567891004,1497.4,1
28573,2015-07-12 19:29:51,1,5212345678900006,6571234567891004,1931.4,1
28574,2015-07-12 19:29:51,1,5212345678900007,6571234567891004,1806.4,1
28575,2015-07-12 19:29:51,1,5212345678900008,6571234567891004,373.7,1
28576,2015-07-12 19:29:51,1,5212345678900009,6571234567891004,766.6,1
28577,2015-07-12 19:29:51,1,5212345678900010,6571234567891004,1521.1,1
28578,2015-07-12 19:29:51,1,5212345678900011,6571234567891004,2341.0,1
28579,2015-07-12 19:29:51,1,5212345678900012,6571234567891004,1967.4,1
28580,2015-07-12 19:29:51,1,5212345678900013,6571234567891004,1667.8,1
28581,2015-07-12 19:29:51,1,5212345678900014,6571234567891004,989.1,1
28582,2015-07-12 19:29:51,1,5212345678900015,6571234567891004,2161.3,1
28583,2015-07-12 19:29:51,1,5212345678900016,6571234567891004,888.1,1
28584,2015-07-12 19:29:51,1,5212345678900017,6571234567891004,1461.4,1
28585,2015-07-12 19:29:51,1,5212345678900018,6571234567891004,1771.6,1
28586,2015-07-12 19:29:51,1,5212345678900019,6571234567891004,721.6,1
28587,2015-07-12 19:29:51,1,5212345678900020,6571234567891004,3033.5,1
28588,2015-07-12 19:29:51,1,5212345678900021,6571234567891004,1512.4,1
28589,2015-07-12 19:29:51,1,5212345678900022,6571234567891004,2399.9,1
28590,2015-07-12 19:29:51,1,5212345678900023,6571234567891004,2181.2,1
28591,2015-07-12 19:29:51,1,5212345678900024,6571234567891004,1012.7,1
28592,2015-07-12 19:29:51,1,5212345678900025,6571234567891004,1346.8,1
28593,2015-07-12 19:29:51,1,5212345678900026,6571234567891004,2496.1,1
28594,2015-07-12 19:29:51,1,5212345678900027,6571234567891004,3015.3,1
28595,2015-07-12 19:29:51,1,5212345678900028,6571234567891004,1697.1,1
28596,2015-07-12 19:29:51,1,5212345678900029,6571234567891004,806.7,1
28597,2015-07-12 19:29:51,1,5212345678900030,6571234567891004,1630.2,1
28598,2015-07-12 19:29:51,1,5212345678900031,6571234567891004,2448.8,1
28599,2015-07-12 19:29:51,1,5212345678900032,6571234567891004,2816.8,1
28600,2015-07-12 19:29:51,1,5212345678900033,6571234567891004,1170.7,1
28601,2015-07-12 19:29:51,1,5212345678900034,6571234567891004,3259.1,1
28602,2015-07-12 19:29:51,1,5212345678900035,6571234567891004,782.0,1
28603,2015-07-12 19:29:51,1,5212345678900036,6571234567891004,2706.9,1
28604,2015-07-12 19:29:51,1,5212345678900037,6571234567891004,901.9,1
28605,2015-07-12 19:29:51,1,5212345678900038,6571234567891004,2801.6,1
28606,2015-07-12 19:29:51,1,5212345678900039,6571234567891004,1616.7,1
28607,2015-07-12 19:29:51,1,5212345678900040,6571234567891004,3053.1,1
28608,2015-07-12 19:29:51,1,5212345678900041,6571234567891004,841.3,1
28609,2015-07-12 19:29:51,1,5212345678900042,6571234567891004,838.1,1
28610,2015-07-12 19:29:51,1,5212345678900043,6571234567891004,782.9,1
28611,2015-07-12 19:29:51,1,5212345678900044,6571234567891004,1831.0,1
28612,2015-07-12 19:29:51,1,5212345678900045,6571234567891004,2470.4,1
28613,2015-07-12 19:29:51,1,5212345678900046,6571234567891004,2168.6,1
28614,2015-07-12 19:29:51,1,5212345678900047,6571234567891004,3253.2,1
28615,2015-07-12 19:29:51,1,5212345678900048,6571234567891004,2134.2,1
28616,2015-07-12 19:29:51,1,5212345678900049,6571234567891004,405.1,1
28617,2015-07-12 19:29:51,1,5212345678900050,6571234567891004,1011.7,1
28618,2015-07-12 19:29:51,1,5212345678900051,6571234567891004,2784.9,1
28619,2015-07-12 19:29:51,1,5212345678900052,6571234567891004,910.5,1
28620,2015-07-12 19:29:51,1,5212345678900053,6571234567891004,2989.6,1
28621,2015-07-12 19:29:51,1,5212345678900054,6571234567891004,1415.1,1
28622,2015-07-12 19:29:51,1,5212345678900055,6571234567891004,3052.0,1
28623,2015-07-12 19:29:51,1,5212345678900056,6571234567891004,2024.3,1
28624,2015-07-12 19:29:51,1,5212345678900057,6571234567891004,2650.5,1
28625,2015-07-12 19:29:51,1,5212345678900058,6571234567891004,1804.1,1
28626,2015-07-12 19:29:51,1,5212345678900059,6571234567891004,3256.5,1
28627,2015-07-12 19:29:51,1,5212345678900060,6571234567891004,1435.4,1
28628,2015-07-12 19:29:51,1,5212345678900061,6571234567891004,2254.0,1
28629,2015-07-12 19:29:51,1,5212345678900062,6571234567891004,2168.4,1
28630,2015-07-12 19:29:51,1,5212345678900063,6571234567891004,2229.7,1
28631,2015-07-12 19:29:51,1,5212345678900064,6571234567891004,2629.8,1
28632,2015-07-12 19:29:51,1,5212345678900065,6571234567891004,1803.8,1
28633,2015-07-12 19:29:51,1,5212345678900066,6571234567891004,2713.9,1
28634,2015-07-12 19:29:51,1,5212345678900067,6571234567891004,2773.1,1
28635,2015-07-12 19:29:51,1,5212345678900068,6571234567891004,2838.7,1
28636,2015-07-12 19:29:51,1,5212345678900069,6571234567891004,2386.0,1
28637,2015-07-12 19:29:51,1,5212345678900070,6571234567891004,475.1,1
28638,2015-07-12 19:29:51,1,5212345678900071,6571234567891004,1155.8,1
28639,2015-07-12 19:29:51,1,5212345678900072,6571234567891004,2555.6,1
28640,2015-07-12 19:29:51,1,5212345678900073,6571234567891004,3106.1,1
28641,2015-07-12 19:29:51,1,5212345678900074,6571234567891004,2367.3,1
28642,2015-07-12 19:29:51,1,5212345678900075,6571234567891004,2583.8,1
28643,2015-07-12 19:29:51,1,5212345678900076,6571234567891004,1161.1,1
28644,2015-07-12 19:29:51,1,5212345678900077,6571234567891004,2746.1,1
28645,2015-07-12 19:29:51,1,5212345678900078,6571234567891004,2842.1,1
28646,2015-07-12 19:29:51,1,5212345678900079,6571234567891004,1205.3,1
28647,2015-07-12 19:29:51,1,5212345678900080,6571234567891004,1718.6,1
28648,2015-07-12 19:29:51,1,5212345678900081,6571234567891004,983.1,1
28649,2015-07-12 19:29:51,1,5212345678900082,6571234567891004,1273.4,1
28650,2015-07-12 19:29:51,1,5212345678900083,6571234567891004,2864.1,1
28651,2015-07-12 19:29:51,1,5212345678900084,6571234567891004,1248.6,1
28652,2015-07-12 19:29:51,1,5212345678900085,6571234567891004,3167.8,1
28653,2015-07-12 19:29:51,1,5212345678900086,6571234567891004,766.1,1
28654,2015-07-12 19:29:51,1,5212345678900087,6571234567891004,2876.8,1
28655,2015-07-12 19:29:51,1,5212345678900088,6571234567891004,1443.9,1
28656,2015-07-12 19:29:51,1,5212345678900089,6571234567891004,2095.6,1
28657,2015-07-12 19:29:51,1,5212345678900090,6571234567891004,2545.3,1
28658,2015-07-12 19:29:51,1,5212345678900091,6571234567891004,2321.6,1
28659,2015-07-12 19:29:51,1,5212345678900092,6571234567891004,930.1,1
28660,2015-07-12 19:29:51,1,5212345678900093,6571234567891004,1222.7,1
28661,2015-07-12 19:29:51,1,5212345678900094,6571234567891004,1689.0,1
28662,2015-07-12 19:29:51,1,5212345678900095,6571234567891004,2114.6,1
28663,2015-07-12 19:29:51,1,5212345678900096,6571234567891004,3262.2,1
28664,2015-07-12 19:29:51,1,5212345678900097,6571234567891004,2171.0,1
28665,2015-07-12 19:29:51,1,5212345678900098,6571234567891004,3186.7,1
28666,2015-07-12 19:29:51,1,5212345678900099,6571234567891004,1480.2,1
28667,2015-07-12 19:29:51,1,5212345678900100,6571234567891004,1028.2,1
28668,2015-07-12 19:29:51,1,5212345678900092,6571234567891006,6.0,0
28669,2015-07-12 19:29:51,1,5212345678900031,6571234567891006,8.0,0
28670,2015-07-12 19:29:51,1,5212345678900054,6571234567891006,13.0,0
28671,2015-07-12 19:29:51,1,5212345678900002,6571234567891006,4.0,0
28672,2015-07-12 19:29:51,1,5212345678900089,6571234567891006,2.0,0
28673,2015-07-12 19:29:51,1,5212345678900019,6571234567891006,18.0,0
28674,2015-07-12 19:29:51,1,5212345678900069,6571234567891006,11.0,0
28675,2015-07-12 19:29:51,1,5212345678900065,6571234567891006,6.0,0
28676,2015-07-12 19:29:51,1,5212345678900040,6571234567891006,13.0,0
28677,2015-07-12 19:29:51,1,5212345678900064,6571234567891001,5935.73502888,0
28678,2015-07-12 19:29:51,1,5212345678900084,6571234567891006,4.0,0
28679,2015-07-12 19:29:51,1,5212345678900030,6571234567891006,6.0,0
28680,2015-07-12 19:29:51,1,5212345678900076,6571234567891006,1.0,0
28681,2015-07-12 19:29:51,1,5212345678900026,6571234567891006,9.0,0
28682,2015-07-12 19:29:51,1,5212345678900017,6571234567891006,14.0,0
28683,2015-07-12 19:29:51,1,5212345678900005,6571234567891006,9.0,0
28684,2015-07-12 19:29:51,1,5212345678900053,6571234567891006,1.0,0
28685,2015-07-12 19:29:51,1,5212345678900095,6571234567891006,17.0,0
28686,2015-07-12 19:29:51,1,5212345678900022,6571234567891006,14.0,0
28687,2015-07-12 19:29:51,1,5212345678900007,6571234567891006,10.0,0
28688,2015-07-13 19:09:51,1,5212345678900007,6571234567891006,19.0,0
28689,2015-07-13 19:09:51,1,5212345678900078,6571234567891006,20.0,0
28690,2015-07-13 19:09:51,1,5212345678900035,6571234567891006,14.0,0
28691,2015-07-13 19:09:51,1,5212345678900090,6571234567891006,11.0,0
28692,2015-07-13 19:09:51,1,5212345678900100,6571234567891006,6.0,0
28693,2015-07-13 19:09:51,1,5212345678900075,6571234567891006,6.0,0
28694,2015-07-13 19:09:51,1,5212345678900096,6571234567891006,16.0,0
28695,2015-07-13 19:09:51,1,5212345678900030,6571234567891006,4.0,0
28696,2015-07-13 19:09:51,1,5212345678900077,6571234567891001,8852.22258737,0
28697,2015-07-13 19:09:51,1,5212345678900015,6571234567891006,11.0,0
28698,2015-07-13 19:09:51,1,5212345678900010,6571234567891006,11.0,0
28699,2015-07-13 19:09:51,1,5212345678900075,6571234567891006,10.0,0
28700,2015-07-13 19:09:51,1,5212345678900018,6571234567891006,2.0,0
28701,2015-07-13 19:09:51,1,5212345678900030,6571234567891006,14.0,0
28702,2015-07-13 19:09:51,1,5212345678900031,6571234567891006,15.0,0
28703,2015-07-13 19:09:51,1,5212345678900089,6571234567891006,6.0,0
28704,2015-07-13 19:09:51,1,5212345678900024,6571234567891006,8.0,0
28705,2015-07-13 19:09:51,1,5212345678900033,6571234567891001,3772.07851547,0
28706,2015-07-13 19:09:51,1,5212345678900023,6571234567891006,3.0,0
28707,2015-07-13 19:09:51,1,5212345678900086,6571234567891006,20.0,0
28708,2015-07-14 18:49:51,1,5212345678900046,6571234567891006,10.0,0
28709,2015-07-14 18:49:51,1,5212345678900092,6571234567891006,9.0,0
28710,2015-07-14 18:49:51,1,5212345678900085,6571234567891006,17.0,0
28711,2015-07-14 18:49:51,1,5212345678900025,6571234567891006,15.0,0
28712,2015-07-14 18:49:51,1,5212345678900055,6571234567891001,2441.9893056,0
28713,2015-07-14 18:49:51,1,5212345678900071,6571234567891001,6695.95528898,0
28714,2015-07-14 18:49:51,1,5212345678900013,6571234567891006,19.0,0
28715,2015-07-14 18:49:51,1,5212345678900076,6571234567891006,20.0,0
28716,2015-07-14 18:49:51,1,5212345678900055,6571234567891006,18.0,0
28717,2015-07-14 18:49:51,1,5212345678900047,6571234567891006,6.0,0
28718,2015-07-14 18:49:51,1,5212345678900090,6571234567891006,12.0,0
28719,2015-07-14 18:49:51,1,5212345678900098,6571234567891006,19.0,0
28720,2015-07-14 18:49:51,1,5212345678900065,6571234567891006,7.0,0
28721,2015-07-14 18:49:51,1,5212345678900080,6571234567891006,19.0,0
28722,2015-07-14 18:49:51,1,5212345678900001,6571234567891001,676.321147373,0
28723,2015-07-14 18:49:51,1,5212345678900074,6571234567891006,10.0,0
28724,2015-07-14 18:49:51,1,5212345678900015,6571234567891006,8.0,0
28725,2015-07-14 18:49:51,1,5212345678900054,6571234567891001,5067.93423333,0
28726,2015-07-14 18:49:51,1,5212345678900037,6571234567891006,13.0,0
28727,2015-07-14 18:49:51,1,5212345678900042,6571234567891006,15.0,0
28728,2015-07-15 18:39:51,1,5212345678900070,6571234567891006,1.0,0
28729,2015-07-15 18:39:51,1,5212345678900078,6571234567891006,11.0,0
28730,2015-07-15 18:39:51,1,5212345678900070,6571234567891006,8.0,0
28731,2015-07-15 18:39:51,1,5212345678900028,6571234567891006,13.0,0
28732,2015-07-15 18:39:51,1,5212345678900030,6571234567891006,5.0,0
28733,2015-07-15 18:39:51,1,5212345678900054,6571234567891006,13.0,0
28734,2015-07-15 18:39:51,1,5212345678900023,6571234567891006,19.0,0
28735,2015-07-15 18:39:51,1,5212345678900006,6571234567891006,11.0,0
28736,2015-07-15 18:39:51,1,5212345678900076,6571234567891006,19.0,0
28737,2015-07-15 18:39:51,1,5212345678900058,6571234567891006,12.0,0
28738,2015-07-15 18:39:51,1,5212345678900091,6571234567891006,4.0,0
28739,2015-07-15 18:39:51,1,5212345678900006,6571234567891006,2.0,0
28740,2015-07-15 18:39:51,1,5212345678900098,6571234567891006,18.0,0
28741,2015-07-15 18:39:51,1,5212345678900093,6571234567891006,10.0,0
28742,2015-07-15 18:39:51,1,5212345678900019,6571234567891006,5.0,0
28743,2015-07-15 18:39:51,1,5212345678900091,6571234567891006,12.0,0
28744,2015-07-15 18:39:51,1,5212345678900077,6571234567891006,12.0,0
28745,2015-07-15 18:39:51,1,5212345678900025,6571234567891006,3.0,0
28746,2015-07-15 18:39:51,1,5212345678900028,6571234567891006,20.0,0
28747,2015-07-15 18:39:51,1,5212345678900022,6571234567891006,2.0,0
28748,2015-07-16 19:09:51,1,5212345678900021,6571234567891006,11.0,0
28749,2015-07-16 19:09:51,1,5212345678900039,6571234567891006,12.0,0
28750,2015-07-16 19:09:51,1,5212345678900038,6571234567891006,11.0,0
28751,2015-07-16 19:09:51,1,5212345678900011,6571234567891006,2.0,0
28752,2015-07-16 19:09:51,1,5212345678900083,6571234567891006,8.0,0
28753,2015-07-16 19:09:51,1,5212345678900057,6571234567891006,13.0,0
28754,2015-07-16 19:09:51,1,5212345678900006,6571234567891006,13.0,0
28755,2015-07-16 19:09:51,1,5212345678900018,6571234567891006,11.0,0
28756,2015-07-16 19:09:51,1,5212345678900020,6571234567891006,11.0,0
28757,2015-07-16 19:09:51,1,5212345678900075,6571234567891006,3.0,0
28758,2015-07-16 19:09:51,1,5212345678900080,6571234567891006,9.0,0
28759,2015-07-16 19:09:51,1,5212345678900015,6571234567891006,1.0,0
28760,2015-07-16 19:09:51,1,5212345678900025,6571234567891006,9.0,0
28761,2015-07-16 19:09:51,1,5212345678900090,6571234567891006,20.0,0
28762,2015-07-16 19:09:51,1,5212345678900058,6571234567891006,4.0,0
28763,2015-07-16 19:09:51,1,5212345678900028,6571234567891006,1.0,0
28764,2015-07-16 19:09:51,1,5212345678900087,6571234567891006,11.0,0
28765,2015-07-16 19:09:51,1,5212345678900040,6571234567891006,18.0,0
28766,2015-07-16 19:09:51,1,5212345678900031,6571234567891006,20.0,0
28767,2015-07-16 19:09:51,1,5212345678900012,6571234567891006,16.0,0
28768,2015-07-17 18:39:51,1,5212345678900085,6571234567891006,14.0,0
28769,2015-07-17 18:39:51,1,5212345678900064,6571234567891006,12.0,0
28770,2015-07-17 18:39:51,1,5212345678900067,6571234567891006,6.0,0
28771,2015-07-17 18:39:51,1,5212345678900008,6571234567891006,13.0,0
28772,2015-07-17 18:39:51,1,5212345678900055,6571234567891001,3823.98324544,0
28773,2015-07-17 18:39:51,1,5212345678900010,6571234567891006,19.0,0
28774,2015-07-17 18:39:51,1,5212345678900064,6571234567891006,14.0,0
28775,2015-07-17 18:39:51,1,5212345678900039,6571234567891006,17.0,0
28776,2015-07-17 18:39:51,1,5212345678900001,6571234567891006,17.0,0
28777,2015-07-17 18:39:51,1,5212345678900002,6571234567891006,8.0,0
28778,2015-07-17 18:39:51,1,5212345678900043,6571234567891006,19.0,0
28779,2015-07-17 18:39:51,1,5212345678900066,6571234567891001,2904.91234502,0
28780,2015-07-17 18:39:51,1,5212345678900014,6571234567891006,18.0,0
28781,2015-07-17 18:39:51,1,5212345678900073,6571234567891001,9358.20573433,0
28782,2015-07-17 18:39:51,1,5212345678900063,6571234567891006,10.0,0
28783,2015-07-17 18:39:51,1,5212345678900053,6571234567891006,2.0,0
28784,2015-07-17 18:39:51,1,5212345678900066,6571234567891006,7.0,0
28785,2015-07-17 18:39:51,1,5212345678900073,6571234567891006,18.0,0
28786,2015-07-17 18:39:51,1,5212345678900089,6571234567891006,9.0,0
28787,2015-07-17 18:39:51,1,5212345678900054,6571234567891006,16.0,0
28788,2015-07-18 19:19:51,1,5212345678900001,6571234567891003,131.54,1
28789,2015-07-18 19:19:51,1,5212345678900002,6571234567891003,187.62,1
28790,2015-07-18 19:19:51,1,5212345678900003,6571234567891003,99.92,1
28791,2015-07-18 19:19:51,1,5212345678900004,6571234567891003,455.94,1
28792,2015-07-18 19:19:51,1,5212345678900005,6571234567891003,299.48,1
28793,2015-07-18 19:19:51,1,5212345678900006,6571234567891003,386.28,1
28794,2015-07-18 19:19:51,1,5212345678900007,6571234567891003,361.28,1
28795,2015-07-18 19:19:51,1,5212345678900008,6571234567891003,74.74,1
28796,2015-07-18 19:19:51,1,5212345678900009,6571234567891003,153.32,1
28797,2015-07-18 19:19:51,1,5212345678900010,6571234567891003,304.22,1
28798,2015-07-18 19:19:51,1,5212345678900011,6571234567891003,468.2,1
28799,2015-07-18 19:19:51,1,5212345678900012,6571234567891003,393.48,1
28800,2015-07-18 19:19:51,1,5212345678900013,6571234567891003,333.56,1
28801,2015-07-18 19:19:51,1,5212345678900014,6571234567891003,197.82,1
28802,2015-07-18 19:19:51,1,5212345678900015,6571234567891003,432.26,1
28803,2015-07-18 19:19:51,1,5212345678900016,6571234567891003,177.62,1
28804,2015-07-18 19:19:51,1,5212345678900017,6571234567891003,292.28,1
28805,2015-07-18 19:19:51,1,5212345678900018,6571234567891003,354.32,1
28806,2015-07-18 19:19:51,1,5212345678900019,6571234567891003,144.32,1
28807,2015-07-18 19:19:51,1,5212345678900020,6571234567891003,606.7,1
28808,2015-07-18 19:19:51,1,5212345678900021,6571234567891003,302.48,1
28809,2015-07-18 19:19:51,1,5212345678900022,6571234567891003,479.98,1
28810,2015-07-18 19:19:51,1,5212345678900023,6571234567891003,436.24,1
28811,2015-07-18 19:19:51,1,5212345678900024,6571234567891003,202.54,1
28812,2015-07-18 19:19:51,1,5212345678900025,6571234567891003,269.36,1
28813,2015-07-18 19:19:51,1,5212345678900026,6571234567891003,499.22,1
28814,2015-07-18 19:19:51,1,5212345678900027,6571234567891003,603.06,1
28815,2015-07-18 19:19:51,1,5212345678900028,6571234567891003,339.42,1
28816,2015-07-18 19:19:51,1,5212345678900029,6571234567891003,161.34,1
28817,2015-07-18 19:19:51,1,5212345678900030,6571234567891003,326.04,1
28818,2015-07-18 19:19:51,1,5212345678900031,6571234567891003,489.76,1
28819,2015-07-18 19:19:51,1,5212345678900032,6571234567891003,563.36,1
28820,2015-07-18 19:19:51,1,5212345678900033,6571234567891003,234.14,1
28821,2015-07-18 19:19:51,1,5212345678900034,6571234567891003,651.82,1
28822,2015-07-18 19:19:51,1,5212345678900035,6571234567891003,156.4,1
28823,2015-07-18 19:19:51,1,5212345678900036,6571234567891003,541.38,1
28824,2015-07-18 19:19:51,1,5212345678900037,6571234567891003,180.38,1
28825,2015-07-18 19:19:51,1,5212345678900038,6571234567891003,560.32,1
28826,2015-07-18 19:19:51,1,5212345678900039,6571234567891003,323.34,1
28827,2015-07-18 19:19:51,1,5212345678900040,6571234567891003,610.62,1
28828,2015-07-18 19:19:51,1,5212345678900041,6571234567891003,168.26,1
28829,2015-07-18 19:19:51,1,5212345678900042,6571234567891003,167.62,1
28830,2015-07-18 19:19:51,1,5212345678900043,6571234567891003,156.58,1
28831,2015-07-18 19:19:51,1,5212345678900044,6571234567891003,366.2,1
28832,2015-07-18 19:19:51,1,5212345678900045,6571234567891003,494.08,1
28833,2015-07-18 19:19:51,1,5212345678900046,6571234567891003,433.72,1
28834,2015-07-18 19:19:51,1,5212345678900047,6571234567891003,650.64,1
28835,2015-07-18 19:19:51,1,5212345678900048,6571234567891003,426.84,1
28836,2015-07-18 19:19:51,1,5212345678900049,6571234567891003,81.02,1
28837,2015-07-18 19:19:51,1,5212345678900050,6571234567891003,202.34,1
28838,2015-07-18 19:19:51,1,5212345678900051,6571234567891003,556.98,1
28839,2015-07-18 19:19:51,1,5212345678900052,6571234567891003,182.1,1
28840,2015-07-18 19:19:51,1,5212345678900053,6571234567891003,597.92,1
28841,2015-07-18 19:19:51,1,5212345678900054,6571234567891003,283.02,1
28842,2015-07-18 19:19:51,1,5212345678900055,6571234567891003,610.4,1
28843,2015-07-18 19:19:51,1,5212345678900056,6571234567891003,404.86,1
28844,2015-07-18 19:19:51,1,5212345678900057,6571234567891003,530.1,1
28845,2015-07-18 19:19:51,1,5212345678900058,6571234567891003,360.82,1
28846,2015-07-18 19:19:51,1,5212345678900059,6571234567891003,651.3,1
28847,2015-07-18 19:19:51,1,5212345678900060,6571234567891003,287.08,1
28848,2015-07-18 19:19:51,1,5212345678900061,6571234567891003,450.8,1
28849,2015-07-18 19:19:51,1,5212345678900062,6571234567891003,433.68,1
28850,2015-07-18 19:19:51,1,5212345678900063,6571234567891003,445.94,1
28851,2015-07-18 19:19:51,1,5212345678900064,6571234567891003,525.96,1
28852,2015-07-18 19:19:51,1,5212345678900065,6571234567891003,360.76,1
28853,2015-07-18 19:19:51,1,5212345678900066,6571234567891003,542.78,1
28854,2015-07-18 19:19:51,1,5212345678900067,6571234567891003,554.62,1
28855,2015-07-18 19:19:51,1,5212345678900068,6571234567891003,567.74,1
28856,2015-07-18 19:19:51,1,5212345678900069,6571234567891003,477.2,1
28857,2015-07-18 19:19:51,1,5212345678900070,6571234567891003,95.02,1
28858,2015-07-18 19:19:51,1,5212345678900071,6571234567891003,231.16,1
28859,2015-07-18 19:19:51,1,5212345678900072,6571234567891003,511.12,1
28860,2015-07-18 19:19:51,1,5212345678900073,6571234567891003,621.22,1
28861,2015-07-18 19:19:51,1,5212345678900074,6571234567891003,473.46,1
28862,2015-07-18 19:19:51,1,5212345678900075,6571234567891003,516.76,1
28863,2015-07-18 19:19:51,1,5212345678900076,6571234567891003,232.22,1
28864,2015-07-18 19:19:51,1,5212345678900077,6571234567891003,549.22,1
28865,2015-07-18 19:19:51,1,5212345678900078,6571234567891003,568.42,1
28866,2015-07-18 19:19:51,1,5212345678900079,6571234567891003,241.06,1
28867,2015-07-18 19:19:51,1,5212345678900080,6571234567891003,343.72,1
28868,2015-07-18 19:19:51,1,5212345678900081,6571234567891003,196.62,1
28869,2015-07-18 19:19:51,1,5212345678900082,6571234567891003,254.68,1
28870,2015-07-18 19:19:51,1,5212345678900083,6571234567891003,572.82,1
28871,2015-07-18 19:19:51,1,5212345678900084,6571234567891003,249.72,1
28872,2015-07-18 19:19:51,1,5212345678900085,6571234567891003,633.56,1
28873,2015-07-18 19:19:51,1,5212345678900086,6571234567891003,153.22,1
28874,2015-07-18 19:19:51,1,5212345678900087,6571234567891003,575.36,1
28875,2015-07-18 19:19:51,1,5212345678900088,6571234567891003,288.78,1
28876,2015-07-18 19:19:51,1,5212345678900089,6571234567891003,419.12,1
28877,2015-07-18 19:19:51,1,5212345678900090,6571234567891003,509.06,1
28878,2015-07-18 19:19:51,1,5212345678900091,6571234567891003,464.32,1
28879,2015-07-18 19:19:51,1,5212345678900092,6571234567891003,186.02,1
28880,2015-07-18 19:19:51,1,5212345678900093,6571234567891003,244.54,1
28881,2015-07-18 19:19:51,1,5212345678900094,6571234567891003,337.8,1
28882,2015-07-18 19:19:51,1,5212345678900095,6571234567891003,422.92,1
28883,2015-07-18 19:19:51,1,5212345678900096,6571234567891003,652.44,1
28884,2015-07-18 19:19:51,1,5212345678900097,6571234567891003,434.2,1
28885,2015-07-18 19:19:51,1,5212345678900098,6571234567891003,637.34,1
28886,2015-07-18 19:19:51,1,5212345678900099,6571234567891003,296.04,1
28887,2015-07-18 19:19:51,1,5212345678900100,6571234567891003,205.64,1
28888,2015-07-18 19:19:51,1,5212345678900018,6571234567891006,12.0,0
28889,2015-07-18 19:19:51,1,5212345678900062,6571234567891006,6.0,0
28890,2015-07-18 19:19:51,1,5212345678900066,6571234567891006,19.0,0
28891,2015-07-18 19:19:51,1,5212345678900017,6571234567891006,7.0,0
28892,2015-07-18 19:19:51,1,5212345678900006,6571234567891006,8.0,0
28893,2015-07-18 19:19:51,1,5212345678900002,6571234567891006,6.0,0
28894,2015-07-18 19:19:51,1,5212345678900040,6571234567891006,12.0,0
28895,2015-07-18 19:19:51,1,5212345678900076,6571234567891006,7.0,0
28896,2015-07-18 19:19:51,1,5212345678900067,6571234567891001,4525.25273574,0
